AccountNumber,SnapshotDate,MOB,DisbursedDate,TimeSince30,TimeSince60,Ever30In6Months,Ever30In12Months,Ever30,Ever60In6Months,Ever60In12Months,Ever60,P_calibrated,WorstDelinquency6M,WorstDelinquency12M,WorstDelinquency,Score,Ever90_12M
5459334,2021-06-30,31,2018-11-09,0.0,0.0,0,0,0,0,0,0,0.0310970988813058,0,0,1,,0
7130503,2020-06-30,5,2020-01-31,0.0,0.0,0,0,0,0,0,0,0.2715712714797435,0,0,0,3.654434525430721,0
7720329,2022-09-30,7,2022-02-14,0.0,0.0,0,0,0,0,0,0,0.1794177438230424,0,0,0,3.654434525430721,0
7228810,2021-10-31,9,2021-01-27,0.0,0.0,0,0,0,0,0,0,0.0679687797291123,1,1,1,4.595842792451997,0
7753098,2022-09-30,4,2022-05-20,0.0,0.0,0,0,0,0,0,0,0.0552306244195587,1,1,1,4.595842792451997,0
7294358,2021-12-31,3,2021-09-08,0.0,0.0,0,0,0,0,0,0,0.0329295775779345,1,1,1,1.877307666638626,0
7720345,2022-08-31,6,2022-02-11,0.0,0.0,0,0,0,0,0,0,0.1962698556363562,1,1,1,4.595842792451997,0
7753114,2022-10-31,5,2022-05-18,6.0,0.0,1,1,1,0,0,0,0.0796496849751037,2,2,2,39.215327073913855,1
7687577,2022-10-31,11,2021-11-05,0.0,0.0,0,0,0,0,0,0,0.0280049494744665,0,0,0,1.484099164499508,0
7228828,2020-06-30,12,2019-06-27,0.0,0.0,0,0,0,0,0,0,0.0536297369388745,0,1,1,4.595842792451997,1
7294366,2022-05-31,8,2021-09-08,0.0,0.0,0,0,0,0,0,0,0.0465559471114854,1,1,1,1.877307666638626,0
7720352,2022-06-30,3,2022-03-02,0.0,0.0,0,0,0,0,0,0,0.1508487839870377,1,1,1,4.595842792451997,1
5557665,2019-10-31,9,2019-01-17,0.0,0.0,0,0,0,0,0,0,0.0437484547209178,1,1,1,4.595842792451997,0
7163306,2021-02-28,9,2020-05-19,0.0,0.0,0,0,0,0,0,0,0.0372600444728174,1,1,1,27.662599281971843,1
5819818,2019-09-30,5,2019-04-26,0.0,0.0,0,0,0,0,0,0,0.0334058326511314,1,1,1,1.877307666638626,0
7261613,2022-04-30,11,2021-05-19,0.0,0.0,0,0,0,0,0,0,0.1408530723387732,0,0,0,3.654434525430721,0
7261621,2021-12-31,7,2021-05-19,0.0,0.0,0,0,0,0,0,0,0.0350450122338109,0,0,0,3.654434525430721,0
5393848,2019-01-31,3,2018-10-02,0.0,0.0,0,0,0,0,0,0,0.1097547698224812,1,1,1,4.595842792451997,0
7163322,2021-02-28,9,2020-05-26,0.0,0.0,0,0,0,0,0,0,0.0581737957598735,1,1,1,1.877307666638626,0
7163330,2021-10-31,17,2020-05-15,0.0,0.0,0,0,0,0,0,0,0.117912346994879,0,0,1,3.654434525430721,0
5262787,2018-12-31,7,2018-05-16,0.0,0.0,0,0,0,0,0,0,0.0406806886097303,1,1,1,1.877307666638626,0
5295555,2019-10-31,16,2018-06-14,0.0,0.0,0,0,0,0,0,0,0.0409224941786051,1,1,1,1.877307666638626,0
7228869,2021-06-30,5,2021-01-27,0.0,0.0,0,0,0,0,0,0,0.0341897384504449,0,0,0,1.484099164499508,0
7720386,2022-07-31,5,2022-02-14,0.0,0.0,0,0,0,0,0,0,0.0361009098549472,0,0,0,1.484099164499508,0
7261639,2022-01-31,8,2021-05-19,0.0,0.0,0,0,0,0,0,0,0.036270737600135,0,0,0,3.654434525430721,0
5361100,2018-12-31,3,2018-09-05,0.0,0.0,0,0,0,0,0,0,0.0697015783371432,1,1,1,,0
7163348,2020-09-30,4,2020-05-12,0.0,0.0,0,0,0,0,0,0,0.0475629191973705,1,1,1,4.595842792451997,0
7228885,2022-07-31,18,2021-01-27,0.0,0.0,0,0,0,0,0,0,0.0510438818073664,1,1,1,4.595842792451997,0
7261654,2022-03-31,10,2021-05-20,0.0,0.0,0,0,0,0,0,0,0.0369838768700945,1,1,1,4.595842792451997,0
7720410,2022-10-31,8,2022-02-15,0.0,0.0,0,0,0,0,0,0,0.0498365662276213,1,1,1,4.595842792451997,0
7163355,2020-09-30,4,2020-05-12,0.0,0.0,0,0,0,0,0,0,0.0511953645405581,0,0,0,3.654434525430721,0
7687643,2022-02-28,3,2021-11-12,0.0,0.0,0,0,0,0,0,0,0.1092387611458912,0,0,0,3.654434525430721,0
7163363,2021-10-31,17,2020-05-12,0.0,0.0,0,0,0,0,0,0,0.0736457945660849,0,0,1,,0
7196132,2021-02-28,5,2020-09-11,0.0,0.0,0,0,0,0,0,0,0.0262032407089954,1,1,1,1.877307666638626,0
7261670,2021-12-31,7,2021-05-19,0.0,0.0,0,0,0,0,0,0,0.0437248465884728,0,0,0,1.484099164499508,1
5393897,2021-09-30,35,2018-10-01,0.0,0.0,0,0,0,0,0,0,0.0679148534625825,0,0,1,,0
7753197,2022-08-31,3,2022-05-17,0.0,0.0,0,0,0,0,0,0,0.1134205640279357,0,0,1,3.654434525430721,0
7687668,2022-04-30,5,2021-11-05,0.0,0.0,0,0,0,0,0,0,0.0488812761943721,0,0,0,3.654434525430721,0
5721592,2022-09-30,41,2019-04-02,0.0,0.0,0,0,0,0,0,0,0.0304865974214772,0,0,1,1.484099164499508,0
7294457,2022-08-31,11,2021-09-08,0.0,0.0,0,0,0,0,0,0,0.1485816802403518,1,1,1,4.595842792451997,0
5393913,2020-02-29,16,2018-10-08,0.0,0.0,0,0,0,0,0,0,0.1747708353082392,1,1,1,1.877307666638626,0
7720444,2022-06-30,4,2022-02-18,0.0,0.0,0,0,0,0,0,0,0.2542325526032382,1,1,1,4.595842792451997,1
7196157,2021-09-30,12,2020-09-11,0.0,0.0,0,0,0,0,0,0,0.1971262163550619,1,1,1,4.595842792451997,0
7228927,2022-10-31,20,2021-02-10,0.0,0.0,0,0,0,0,0,0,0.0331238806184599,1,1,1,,0
5459466,2021-12-31,37,2018-11-28,0.0,0.0,0,0,0,0,0,0,0.0861847977219915,0,0,1,,0
7163405,2022-06-30,36,2019-06-14,0.0,0.0,0,0,0,0,0,0,0.0493239034331797,1,1,1,1.877307666638626,0
7228943,2021-12-31,11,2021-01-27,94.0,0.0,1,1,1,0,0,0,0.1289997191354547,2,2,2,7.516149971528758,0
7163413,2021-02-28,19,2019-07-01,0.0,0.0,0,0,0,0,0,0,0.071306696264072,1,1,1,4.595842792451997,0
7196181,2021-11-30,14,2020-09-10,0.0,0.0,0,0,0,0,0,0,0.0682332637141006,1,1,1,4.595842792451997,1
7228950,2022-10-31,20,2021-02-05,0.0,0.0,0,0,0,0,0,0,0.0312942344571212,0,0,0,,0
7720485,2022-06-30,4,2022-02-14,6.0,0.0,1,1,1,1,1,1,0.0782977251040988,3,3,3,92.65,1
7687718,2022-09-30,10,2021-11-09,0.0,0.0,0,0,0,0,0,0,0.1505714985261134,0,1,1,4.595842792451997,0
7228968,2022-01-31,12,2021-01-27,0.0,0.0,0,0,0,0,0,0,0.0585245815782555,1,1,1,1.877307666638626,0
7720493,2022-07-31,5,2022-02-14,0.0,0.0,0,0,0,0,0,0,0.0563754987580922,1,1,1,4.595842792451997,0
7261746,2022-07-31,14,2021-05-24,0.0,0.0,0,0,0,0,0,0,0.09710933441306,0,1,1,,0
5885496,2022-03-31,34,2019-05-08,0.0,0.0,0,0,0,0,0,0,0.0629258644183451,1,1,1,1.877307666638626,0
7687742,2022-10-31,11,2021-11-08,0.0,0.0,0,0,0,0,0,0,0.0871568974104379,1,1,1,4.595842792451997,0
5852736,2020-04-30,11,2019-05-03,0.0,0.0,0,0,0,0,0,0,0.0479686551124108,0,1,1,4.595842792451997,0
7228992,2022-04-30,15,2021-01-28,0.0,0.0,0,0,0,0,0,0,0.0825393520931384,1,1,1,4.595842792451997,0
5230156,2022-04-30,49,2018-03-26,0.0,0.0,0,0,0,0,0,0,0.038261014195451,0,0,1,,0
7687759,2022-04-30,5,2021-11-05,0.0,0.0,0,0,0,0,0,0,0.1056346946865732,0,0,0,3.654434525430721,0
7294549,2022-01-31,4,2021-09-30,0.0,0.0,0,0,0,0,0,0,0.0342784027155832,0,0,0,3.654434525430721,0
7753304,2022-10-31,5,2022-05-18,0.0,0.0,0,0,0,0,0,0,0.0785163915248042,0,0,0,3.654434525430721,0
7261787,2021-08-31,3,2021-05-21,0.0,0.0,0,0,0,0,0,0,0.042086327810516,0,0,0,1.484099164499508,0
7294556,2022-02-28,5,2021-09-15,0.0,0.0,0,0,0,0,0,0,0.0850527756184969,0,0,0,3.654434525430721,0
7753312,2022-08-31,3,2022-05-19,0.0,0.0,0,0,0,0,0,0,0.1720599814079369,0,0,0,3.654434525430721,0
7753320,2022-10-31,5,2022-05-18,0.0,0.0,0,0,0,0,0,0,0.0633751912859695,0,0,0,3.654434525430721,0
7261803,2022-01-31,8,2021-05-19,0.0,0.0,0,0,0,0,0,0,0.1612817902083982,1,1,1,4.595842792451997,0
7294572,2022-06-30,9,2021-09-08,0.0,0.0,0,0,0,0,0,0,0.1842717972557885,1,1,1,4.595842792451997,0
5459565,2020-03-31,16,2018-11-09,0.0,0.0,0,0,0,0,0,0,0.0306795957781099,0,1,1,,0
7687791,2022-07-31,8,2021-11-11,0.0,0.0,0,0,0,0,0,0,0.078491851673795,0,1,1,,0
7163504,2021-11-30,18,2020-05-15,0.0,0.0,0,0,0,0,0,0,0.1972537796776677,1,1,1,4.595842792451997,0
5328497,2021-11-30,40,2018-07-23,0.0,0.0,0,0,0,0,0,0,0.1043535712915973,0,0,0,,0
7229040,2022-01-31,12,2021-01-27,0.0,0.0,0,0,0,0,0,0,0.0687192753070965,1,1,1,4.595842792451997,0
7753338,2022-08-31,3,2022-05-18,0.0,0.0,0,0,0,0,0,0,0.0344674059174805,0,0,0,1.484099164499508,0
7229057,2021-04-30,3,2021-01-28,0.0,0.0,1,1,1,0,0,0,0.1233153079444609,2,2,2,41.7,1
5295746,2019-04-30,10,2018-06-29,0.0,0.0,0,0,0,0,0,0,0.0734819735863172,1,1,1,4.595842792451997,1
7327364,2021-08-31,24,2019-08-23,0.0,0.0,0,0,0,0,0,0,0.1032582803662843,0,0,1,,0
7261829,2021-08-31,3,2021-05-25,0.0,0.0,0,0,0,0,0,0,0.0540776085571633,0,0,0,3.654434525430721,0
7753353,2022-09-30,4,2022-05-18,0.0,0.0,0,0,0,0,0,0,0.0558390884930909,0,0,0,3.654434525430721,0
7229065,2022-05-31,16,2021-01-27,0.0,0.0,0,0,0,0,0,0,0.0913828470722767,1,1,1,1.877307666638626,1
7261837,2022-04-30,33,2019-07-10,0.0,0.0,0,0,0,0,0,0,0.0667355632830963,0,0,1,1.484099164499508,0
7753361,2022-10-31,4,2022-06-30,0.0,0.0,1,1,1,0,0,0,0.1807930852627594,2,2,2,63.41,1
7163538,2020-11-30,6,2020-05-15,0.0,0.0,0,0,0,0,0,0,0.0436872567770718,1,1,1,4.595842792451997,0
7229081,2021-09-30,8,2021-01-27,0.0,0.0,0,0,0,0,0,0,0.0399724165620185,0,0,0,1.484099164499508,0
7130784,2022-04-30,26,2020-02-05,6.0,0.0,1,1,1,1,1,1,0.097657475466276,3,3,3,64.5,0
7294630,2022-09-30,12,2021-09-08,5.0,0.0,1,1,1,0,0,0,0.0703692873774003,2,2,2,39.215327073913855,1
7163561,2022-09-30,28,2020-05-13,0.0,0.0,0,0,0,0,0,0,0.0427247223241014,1,1,1,4.595842792451997,0
7229099,2021-04-30,3,2021-01-27,0.0,0.0,0,0,0,0,0,0,0.0759828534116448,1,1,1,4.595842792451997,0
7720626,2022-07-31,5,2022-02-17,0.0,0.0,0,0,0,0,0,0,0.1070841712185535,0,0,0,3.654434525430721,0
7491251,2020-09-30,12,2019-09-05,0.0,0.0,0,0,0,0,0,0,0.0271097815789609,1,1,1,1.877307666638626,0
5590708,2021-04-30,26,2019-02-01,0.0,0.0,0,0,0,0,0,0,0.0354750640753247,0,1,1,4.595842792451997,0
5754551,2020-03-31,11,2019-04-04,0.0,0.0,0,0,0,0,0,0,0.0648164545242198,0,1,1,4.595842792451997,0
5820089,2022-09-30,41,2019-04-24,0.0,0.0,0,0,0,0,0,0,0.0912389373956126,0,0,1,,0
7753403,2022-10-31,5,2022-05-18,0.0,0.0,0,0,0,0,0,0,0.0362533631812126,1,1,1,4.595842792451997,0
7196348,2022-08-31,23,2020-09-15,0.0,0.0,0,0,0,0,0,0,0.0327561401098517,1,1,1,1.877307666638626,0
7229123,2021-09-30,8,2021-01-27,0.0,0.0,0,0,0,0,0,0,0.0395196724104103,0,0,0,1.484099164499508,0
5590724,2020-07-31,18,2019-01-31,0.0,0.0,0,0,0,0,0,0,0.0632437738312696,0,1,1,4.595842792451997,0
7261894,2022-10-31,17,2021-05-19,0.0,0.0,0,0,0,0,0,0,0.0428771891129024,0,1,1,,0
7294663,2022-06-30,9,2021-09-07,0.0,0.0,0,0,0,0,0,0,0.0533982276515348,0,0,0,3.654434525430721,0
7130826,2020-11-30,10,2020-01-31,6.0,0.0,1,1,1,1,1,1,0.1159071345999374,3,3,3,64.5,1
7261902,2022-08-31,15,2021-05-19,0.0,0.0,0,0,0,0,0,0,0.05746649475948,1,1,1,4.595842792451997,0
5820113,2022-10-31,42,2019-04-24,0.0,0.0,0,0,0,0,0,0,0.0474582867552042,0,0,1,,0
5263058,2019-03-31,10,2018-05-11,0.0,0.0,0,0,0,0,0,0,0.0419767272294703,1,1,1,1.877307666638626,0
7163603,2020-10-31,5,2020-05-13,0.0,0.0,0,0,0,0,0,0,0.031046697361348,1,1,1,4.595842792451997,0
7720659,2022-08-31,5,2022-03-03,0.0,0.0,0,0,0,0,0,0,0.1016629126486238,1,1,1,4.595842792451997,0
7753429,2022-08-31,3,2022-05-23,0.0,0.0,0,0,0,0,0,0,0.0593507517541005,0,0,0,1.484099164499508,0
7261910,2022-07-31,14,2021-05-19,0.0,0.0,0,0,0,0,0,0,0.0574103912753407,1,1,1,1.877307666638626,0
5754585,2020-11-30,19,2019-04-05,0.0,0.0,0,0,0,0,0,0,0.0686065501161135,0,1,1,,0
7130842,2022-04-30,26,2020-02-20,0.0,0.0,0,0,0,0,0,0,0.0432343172749053,0,0,1,,0
7229149,2022-09-30,20,2021-01-27,0.0,0.0,0,0,0,0,0,0,0.0913827317662832,1,1,1,4.595842792451997,1
7294689,2022-07-31,10,2021-09-30,0.0,0.0,0,0,0,0,0,0,0.0604583365063337,0,1,1,4.595842792451997,0
7360225,2022-04-30,33,2019-07-30,0.0,0.0,0,0,0,0,0,0,0.0999046863440218,0,1,1,,0
7655137,2020-08-31,10,2019-10-15,0.0,0.0,0,0,0,0,0,0,0.0650301145455906,1,1,1,4.595842792451997,0
7229156,2022-10-31,21,2021-01-28,0.0,0.0,0,0,0,0,0,0,0.135942519658246,1,1,1,4.595842792451997,0
7753445,2022-08-31,3,2022-05-23,0.0,0.0,0,0,0,0,0,0,0.1038242395829736,0,0,0,3.654434525430721,0
7720683,2022-05-31,3,2022-02-24,0.0,0.0,0,0,0,0,0,0,0.0610860589782864,0,0,0,3.654434525430721,0
7753452,2022-08-31,3,2022-05-18,0.0,0.0,0,0,0,0,0,0,0.0853426698042432,1,1,1,4.595842792451997,0
7130859,2022-10-31,33,2020-01-30,0.0,0.0,0,0,0,0,0,0,0.1206786352880064,1,1,1,1.877307666638626,0
7229164,2022-06-30,36,2019-06-28,0.0,0.0,0,0,0,0,0,0,0.1167265745422185,1,1,1,1.877307666638626,0
5525233,2022-07-31,42,2019-01-08,0.0,0.0,0,0,0,0,0,0,0.1430163764582213,0,0,1,3.654434525430721,0
7294705,2021-12-31,3,2021-09-08,0.0,0.0,0,0,0,0,0,0,0.1465742684936752,0,0,0,3.654434525430721,0
5885686,2021-12-31,31,2019-05-09,0.0,0.0,0,0,0,0,0,0,0.0749758126206233,0,0,1,3.654434525430721,0
5328638,2021-06-30,35,2018-07-25,0.0,0.0,0,0,0,0,0,0,0.0367489451799247,0,1,1,4.595842792451997,0
7261969,2021-11-30,6,2021-05-20,0.0,0.0,0,0,0,0,0,0,0.0606020821136266,1,1,1,4.595842792451997,0
7261977,2021-12-31,7,2021-05-21,7.0,0.0,1,1,1,1,1,1,0.0989462991673876,3,3,3,64.5,1
7687965,2022-02-28,3,2021-11-05,0.0,0.0,0,0,0,0,0,0,0.0953192138751969,1,1,1,4.595842792451997,0
7261985,2022-08-31,15,2021-05-20,0.0,0.0,0,0,0,0,0,0,0.0458679602692757,0,1,1,4.595842792451997,1
7229222,2021-07-31,6,2021-01-27,0.0,0.0,0,0,0,0,0,0,0.0420588625916886,0,0,0,3.654434525430721,0
7753510,2022-09-30,4,2022-05-19,0.0,0.0,0,0,0,0,0,0,0.0614781479894467,1,1,1,4.595842792451997,0
5066535,2021-11-30,43,2018-04-11,0.0,0.0,0,0,0,0,0,0,0.0373038658743905,0,1,1,,0
7294762,2022-05-31,8,2021-09-09,0.0,0.0,0,0,0,0,0,0,0.0464268002605641,0,0,0,1.484099164499508,0
7163694,2021-04-30,11,2020-05-13,0.0,0.0,0,0,0,0,0,0,0.0299860185866903,0,1,1,,0
5590831,2022-02-28,36,2019-02-05,0.0,0.0,0,0,0,0,0,0,0.1141995269586561,0,0,1,,0
7556913,2022-06-30,33,2019-09-27,0.0,0.0,0,0,0,0,0,0,0.0463417282578377,0,1,1,1.877307666638626,0
7130933,2021-02-28,13,2020-01-31,0.0,0.0,1,1,1,0,0,0,0.0492700731136255,2,2,2,41.7,1
7262009,2021-05-31,22,2019-07-10,0.0,0.0,0,0,0,0,0,0,0.0386128427615909,0,0,1,,0
7720766,2022-05-31,3,2022-02-14,0.0,0.0,0,0,0,0,0,0,0.0581150145398836,0,0,0,3.654434525430721,0
7687999,2022-09-30,10,2021-11-05,0.0,0.0,0,0,0,0,0,0,0.1111251143924524,1,1,1,,0
5361472,2022-08-31,48,2018-08-31,0.0,0.0,0,0,0,0,0,0,0.0785359713987599,0,0,1,,0
7229248,2022-02-28,11,2021-03-17,0.0,0.0,0,0,0,0,0,0,0.043975613184916,0,1,1,4.595842792451997,0
7262017,2022-03-31,10,2021-05-19,0.0,0.0,0,0,0,0,0,0,0.0663323884981682,0,1,1,4.595842792451997,0
7262025,2021-10-31,5,2021-05-31,0.0,0.0,0,0,0,0,0,0,0.0466308871598374,1,1,1,13.185338798803256,0
5754700,2019-10-31,6,2019-04-04,0.0,0.0,0,0,0,0,0,0,0.0320559540812115,1,1,1,4.595842792451997,0
7294796,2021-12-31,3,2021-09-08,0.0,0.0,0,0,0,0,0,0,0.148289523516418,0,0,0,3.654434525430721,0
7229263,2022-09-30,20,2021-01-28,0.0,0.0,0,0,0,0,0,0,0.0837939876585277,1,1,1,4.595842792451997,0
7163728,2022-06-30,25,2020-05-13,0.0,0.0,0,0,0,0,0,0,0.0567062721871683,0,0,1,3.654434525430721,0
7294804,2022-04-30,7,2021-09-08,0.0,0.0,0,0,0,0,0,0,0.0606808976638381,1,1,1,4.595842792451997,0
7688021,2022-03-31,4,2021-11-08,0.0,0.0,0,0,0,0,0,0,0.029559084637416,0,0,0,3.654434525430721,0
7130966,2021-07-31,18,2020-01-31,0.0,0.0,0,0,0,0,0,0,0.0920801924873595,0,1,1,,0
7229271,2021-09-30,8,2021-01-28,0.0,0.0,0,0,0,0,0,0,0.0581776600595076,1,1,1,1.877307666638626,0
7196504,2021-09-30,12,2020-09-14,0.0,0.0,0,0,0,0,0,0,0.076812147697199,0,1,1,,0
7294812,2022-02-28,5,2021-09-08,0.0,0.0,0,0,0,0,0,0,0.0401742063868363,0,0,0,1.484099164499508,0
7130974,2021-03-31,13,2020-02-24,0.0,0.0,0,0,0,0,0,0,0.0224833105854189,1,1,1,1.877307666638626,0
5689187,2021-12-31,33,2019-03-14,0.0,0.0,0,0,0,0,0,0,0.0627406861518752,0,0,1,,0
7163751,2021-08-31,15,2020-05-29,0.0,0.0,0,0,0,0,0,0,0.1228725194783621,1,1,1,4.595842792451997,0
7262058,2022-02-28,9,2021-05-20,0.0,0.0,0,0,0,0,0,0,0.1901971087524179,0,0,0,3.654434525430721,0
7229297,2021-06-30,4,2021-02-01,0.0,0.0,0,0,0,0,0,0,0.0380199461525394,1,1,1,1.877307666638626,0
7262066,2022-06-30,13,2021-05-20,0.0,0.0,0,0,0,0,0,0,0.1616695510939126,1,1,1,1.877307666638626,0
7720824,2022-09-30,7,2022-02-14,0.0,0.0,0,0,0,0,0,0,0.169358584158356,1,1,1,4.595842792451997,0
7262074,2022-03-31,10,2021-05-21,0.0,0.0,0,0,0,0,0,0,0.0916464420912054,0,1,1,,0
5066618,2020-12-31,35,2018-01-19,1036.0,0.0,0,0,1,0,0,0,0.0279083269858068,0,0,2,,0
7196538,2021-04-30,7,2020-09-24,0.0,0.0,0,0,0,0,0,0,0.0574746616166904,1,1,1,1.877307666638626,0
7688062,2022-10-31,11,2021-11-08,0.0,0.0,0,0,0,0,0,0,0.125005839260158,1,1,1,,0
7720832,2022-07-31,5,2022-02-15,0.0,0.0,0,0,0,0,0,0,0.0435539799537916,0,0,0,3.654434525430721,0
7229313,2020-04-30,9,2019-07-01,0.0,0.0,0,0,0,0,0,0,0.0290016254766262,1,1,1,1.877307666638626,0
7688070,2022-08-31,9,2021-11-11,0.0,0.0,0,0,0,0,0,0,0.1478923822053395,1,1,1,4.595842792451997,0
7163785,2022-04-30,23,2020-05-14,0.0,0.0,0,0,0,0,0,0,0.0457332145298379,0,0,1,3.654434525430721,0
7196553,2020-03-31,9,2019-06-19,0.0,0.0,0,0,0,0,0,0,0.030378334452172,1,1,1,1.877307666638626,0
7229321,2022-03-31,14,2021-01-28,0.0,0.0,0,0,0,0,0,0,0.0416479212112005,1,1,1,1.877307666638626,0
7688088,2022-08-31,9,2021-11-09,0.0,0.0,0,0,0,0,0,0,0.0678489489807714,1,1,1,4.595842792451997,0
7720857,2022-08-31,6,2022-02-15,0.0,0.0,0,0,0,0,0,0,0.0365077350516872,1,1,1,1.877307666638626,0
7294879,2022-10-31,13,2021-09-08,0.0,0.0,0,0,0,0,0,0,0.0876468904446544,0,0,0,,0
5361571,2022-01-31,40,2018-09-04,0.0,0.0,0,0,0,0,0,0,0.0872815909469191,0,0,1,,0
7229347,2022-07-31,18,2021-01-27,0.0,0.0,1,1,1,0,0,0,0.0774430723840881,2,2,2,63.41,1
7262116,2022-01-31,8,2021-05-21,0.0,0.0,0,0,0,0,0,0,0.1211052279721077,1,1,1,4.595842792451997,0
7294887,2022-08-31,11,2021-09-13,0.0,0.0,0,0,0,0,0,0,0.0440015818764067,0,1,1,,0
7360423,2021-03-31,20,2019-07-31,6.0,0.0,1,1,1,0,0,0,0.0988142673130059,2,2,2,20.396739393194217,1
7229354,2022-06-30,17,2021-01-29,0.0,0.0,0,0,0,0,0,0,0.1613160038238223,0,1,1,4.595842792451997,0
7262124,2022-08-31,15,2021-05-20,0.0,0.0,0,0,0,0,0,0,0.0279536504306949,0,0,0,,0
7229362,2022-07-31,18,2021-01-28,0.0,0.0,0,0,0,0,0,0,0.0255501472306969,0,1,1,,0
7131063,2021-11-30,21,2020-02-04,0.0,0.0,0,0,0,0,0,0,0.0651985806603505,1,1,1,,0
7294903,2022-10-31,13,2021-09-22,0.0,0.0,0,0,0,0,0,0,0.0561420858684144,1,1,1,1.877307666638626,0
7688120,2022-09-30,10,2021-11-10,0.0,0.0,0,0,0,0,0,0,0.0367393913810552,0,0,0,1.484099164499508,0
5885884,2022-01-31,32,2019-05-10,0.0,0.0,0,0,0,0,0,0,0.0394580146335371,0,0,1,,0
5361597,2021-11-30,38,2018-09-18,0.0,0.0,0,0,0,0,0,0,0.0819162505292438,0,1,1,4.595842792451997,0
7262140,2022-08-31,15,2021-05-24,0.0,0.0,0,0,0,0,0,0,0.0766739201856523,1,1,1,13.185338798803256,0
5361605,2022-08-31,48,2018-08-30,0.0,0.0,0,0,0,0,0,0,0.025175199749076,0,0,1,,0
7720907,2022-10-31,8,2022-02-15,0.0,0.0,1,1,1,0,0,0,0.0404791099441457,2,2,2,63.41,1
7229388,2022-04-30,15,2021-01-28,0.0,0.0,0,0,0,0,0,0,0.0880988740826941,0,1,1,,0
7720923,2022-10-31,8,2022-02-15,0.0,0.0,0,0,0,0,0,0,0.0476058927486072,1,1,1,27.662599281971843,1
5853155,2021-02-28,21,2019-05-06,0.0,0.0,0,0,0,0,0,0,0.0432616176664116,0,1,1,,0
7229412,2021-10-31,8,2021-02-05,0.0,0.0,0,0,0,0,0,0,0.097037816311583,1,1,1,4.595842792451997,0
5459946,2019-11-30,12,2018-11-15,0.0,0.0,1,1,1,0,0,0,0.0441498963331335,2,2,2,41.7,1
7229420,2021-08-31,7,2021-01-29,0.0,0.0,0,0,0,0,0,0,0.0488810520474438,1,1,1,27.662599281971843,0
7720949,2022-07-31,5,2022-02-14,0.0,0.0,0,0,0,0,0,0,0.0708102981205663,0,0,0,1.484099164499508,0
7720956,2022-10-31,8,2022-02-15,0.0,0.0,0,0,0,0,0,0,0.0575441449612203,0,0,0,3.654434525430721,0
7294978,2022-08-31,11,2021-09-08,0.0,0.0,0,0,0,0,0,0,0.0715803911250581,0,1,1,,0
5885959,2022-03-31,34,2019-05-09,0.0,0.0,0,0,0,0,0,0,0.0527565261575547,1,1,1,4.595842792451997,0
5296140,2019-04-30,10,2018-06-12,0.0,0.0,0,0,0,0,0,0,0.0706688213016048,1,1,1,1.877307666638626,0
7229453,2021-08-31,7,2021-01-29,0.0,0.0,0,0,0,0,0,0,0.0354412661128995,1,1,1,1.877307666638626,0
7589906,2021-09-30,23,2019-10-09,338.0,0.0,0,1,1,0,0,0,0.0325169714724357,1,2,2,20.396739393194217,0
7720980,2022-08-31,5,2022-03-21,0.0,0.0,0,0,0,0,0,0,0.0518842082705566,0,0,0,3.654434525430721,0
7229461,2021-12-31,11,2021-01-29,0.0,0.0,0,0,0,0,0,0,0.0880169911996517,1,1,1,4.595842792451997,1
7196702,2022-01-31,16,2020-09-14,0.0,0.0,0,0,0,0,0,0,0.0698748235806863,1,1,1,,0
7720998,2022-10-31,8,2022-02-15,0.0,0.0,0,0,0,0,0,0,0.0276939037202116,0,0,0,3.654434525430721,0
7229479,2021-05-31,4,2021-01-28,0.0,0.0,0,0,0,0,0,0,0.1662543575667359,1,1,1,4.595842792451997,0
5230636,2020-11-30,32,2018-03-28,0.0,0.0,0,0,0,0,0,0,0.0376986583845528,1,1,1,,0
7721004,2022-06-30,3,2022-03-03,0.0,0.0,0,0,0,0,0,0,0.0384276166869763,0,0,0,1.484099164499508,0
7557168,2021-03-31,18,2019-09-19,0.0,0.0,0,0,0,0,0,0,0.0492156830881443,0,0,0,,0
7295025,2022-07-31,10,2021-09-14,0.0,0.0,0,0,0,0,0,0,0.1568827529278079,0,0,0,3.654434525430721,1
5754932,2022-05-31,37,2019-04-04,0.0,0.0,0,0,0,0,0,0,0.0555497991687814,0,0,1,,0
7753783,2022-08-31,3,2022-05-19,0.0,0.0,0,0,0,0,0,0,0.0829881917125033,1,1,1,4.595842792451997,0
7229503,2021-09-30,8,2021-01-29,0.0,0.0,0,0,0,0,0,0,0.1037301207870727,0,0,0,,0
7196736,2021-03-31,21,2019-06-25,0.0,0.0,0,0,0,0,0,0,0.0354209595922661,0,0,1,,0
7131204,2021-08-31,18,2020-02-03,0.0,0.0,0,0,0,0,0,0,0.0453533160627473,1,1,1,4.595842792451997,0
7229511,2021-11-30,9,2021-02-03,0.0,0.0,0,0,0,0,0,0,0.0568024975906926,0,0,0,3.654434525430721,0
5066824,2020-11-30,34,2018-01-23,0.0,0.0,0,0,0,0,0,0,0.0334223674654016,1,1,1,,0
7589963,2022-05-31,32,2019-09-30,0.0,0.0,0,0,0,0,0,0,0.0535853872758016,1,1,1,4.595842792451997,0
